SnapshotDate,SKU,WarehouseID,OnHandQty
2026-08-25,SKU-0018,WH-08,134
2026-08-04,SKU-0005,WH-03,106
2026-09-01,SKU-0012,WH-06,75
2026-06-30,SKU-0012,WH-02,129
2026-06-30,SKU-0031,WH-06,-2
2026-09-01,SKU-0016,WH-04,207
2026-08-11,SKU-0018,WH-01,49
2026-08-04,SKU-0005,WH-07,101
2026-07-21,SKU-0004,WH-05,187
2026-07-14,SKU-0014,WH-02,181
2026-08-11,SKU-0017,WH-03,143
2026-09-01,SKU-0041,WH-07,123
2026-07-21,SKU-0014,WH-07,122
2026-07-14,SKU-0037,WH-08,181
2026-08-11,SKU-0027,WH-01,123
2026-07-14,SKU-0027,WH-04,163
2026-08-11,SKU-0017,WH-02,-77
2026-08-04,SKU-0027,WH-01,153
07/07/2026,SKU-0030,WH-01,98
2026-08-25,SKU-0029,WH-05,161
2026-09-01,SKU-0011,WH-05,96
2026-06-30,SKU-0012,WH-07,183
2026-07-14,SKU-0004,WH-02,72
2026-08-18,SKU-0042,WH-02,152
2026-08-18,SKU-0013,WH-04,158
2026-07-28,SKU-0018,WH-04,110
2026-09-01,SKU-0007,WH-01,149
2026-07-21,SKU-0007,Wh-01,34
2026-07-28,SKU-0038,WH-08,115
01-Sep-2026,SKU-0003,WH-04,41
2026-08-11,SKU-0011,WH-07,36
2026-06-30,SKU-0041,WH-07,154
2026-08-04,SKU-0001,WH-04,122
2026-07-07,SKU-0030,WH-07,152
2026-06-30,SKU-0023,WH-07,195
2026-07-07,SKU-0029,WH-04,60
2026-07-07,SKU-0015,WH-04,25
2026-07-28,SKU-0019,WH-04,230
2026-06-30,SKU-0012,WH-05,146
2026-07-14,SKU-0032,WH-07,105
2026-08-04,SKU-0004,WH-04,233
2026-08-11,SKU-0029,WH-04,111
2026-07-14,SKU-0002,WH-01,66
2026-08-04,SKU-0007,WH-02,183
2026-09-01,SKU-0041,WH-08,69
08/11/2026,SKU-0019,wh-01,167
2026-07-21,SKU-0027,WH-04,42
2026-08-04,SKU-0026,WH-08,200
2026-07-14,SKU-0030,WH-02,115
2026-07-07,SKU-0040,WH-04,-56
2026-08-18,SKU-0007,WH-04,235
2026-08-11,SKU-0034,WH-07,-107
2026-09-01,SKU-0003,WH-07,206
2026-08-04,SKU-0001,WH-07,-47
2026-07-28,SKU-0022,WH-02,122
28-Jul-2026,SKU-0029,WH-02,129
2026-06-30,SKU-0013,WH-04,151
2026-09-01,SKU-0023,WH-05,147
2026-07-14,SKU-0011,WH_05,139
2026-08-11,SKU-0037,WH-04,169
2026-08-11,SKU-0045,WH-06,93
2026-07-14,SKU-0028,WH-08,42
2026-08-25,SKU-0035,WH-05,80
2026-07-14,SKU-0040,WH-04,171
,SKU-0023,WH-04,199
2026-08-25,SKU-0026,WH-01,86
,SKU-0032,WH-07,198
2026-08-04,SKU-0015,WH-07,174
2026-07-14,SKU-0035,WH_05,113
2026-06-30,SKU-0033,WH-03,183
2026-08-25,SKU-0017,WH-08,174
2026-08-11,SKU-0010,WH-03,255
2026-07-07,SKU-0033,wh-05,74
2026-08-04,SKU-0028,WH-02,129
2026-08-11,SKU-0018,WH-04,88
2026-08-04,SKU-0041,WH-06,65
08/11/2026,SKU-0038,WH-04,25
2026-08-04,SKU-0003,WH-07,87
2026-07-28,SKU-0024,WH-01,92
2026-06-30,SKU-0019,WH-07,210
2026-08-25,SKU-0038,WH-07,4
2026-07-14,SKU-0025,WH-01,35
2026-07-14,SKU-0042,WH-08,128
2026-07-28,SKU-0001,WH-06,103
2026-07-28,SKU-0020,WH-05,179
2026-08-04,SKU-0025,WH-01,-36
2026-07-07,SKU-0045,WH-01,169
2026-07-28,SKU-0012,WH-02,48
2026-08-18,SKU-0028,WH-05,158
2026-08-25,SKU-0026,WH-04,73
2026-08-25,SKU-0037,WH-08,85
2026-08-04,SKU-0026,WH-03,190
2026-06-30,SKU-0005,WH-05,41
2026-07-21,SKU-0031,WH-08,76
2026-08-18,SKU-0020,WH-01,70
2026-09-01,SKU-0014,WH-04,101
2026-08-25,SKU-0008,WH-08,258
2026-08-18,SKU-0031,WH-04,172
2026-07-14,SKU-0021,WH-04,202
2026-08-18,SKU-0017,WH-04,167
2026-09-01,SKU-0040,WH-03,53
2026-07-28,SKU-0009,WH-07,147
,SKU-0011,WH-02,85
2026-07-28,SKU-0045,WH-06,29
,SKU-0026,WH-07,153
2026-08-25,SKU-0037,WH-04,140
2026-07-14,SKU-0005,WH-05,81
2026-07-07,SKU-0001,WH-08,149
2026-09-01,SKU-0033,WH-07,90
2026-08-11,SKU-0028,WH-06,243
,SKU-0025,WH-04,127
18-Aug-2026,SKU-0042,WH-07,125
2026-07-28,SKU-0040,WH-03,110
2026-06-30,SKU-0042,WH-08,177
2026-08-18,SKU-0041,WH-01,46
2026-07-28,SKU-0031,WH-02,174
2026-08-18,SKU-0028,WH-06,46
2026-08-04,SKU-0028,WH-06,114
2026-07-28,SKU-0008,WH-08,69
2026-08-18,SKU-0035,WH-03,192
2026-07-21,SKU-0033,WH-03,238
2026-08-25,SKU-0040,WH-05,168
2026-07-28,SKU-0031,WH-08,126
2026-08-25,SKU-0009,WH-08,91
2026-08-25,SKU-0040,WH-04,105
2026-08-04,SKU-0021,WH-01,189
2026-08-18,SKU-0039,WH-07,56
2026-08-25,SKU-0013,WH-08,101
2026-07-14,SKU-0022,WH-03,124
2026-08-11,SKU-0026,WH-06,146
2026-07-14,SKU-0030,WH-09,89
2026-08-25,SKU-0031,WH-06,111
2026-07-28,SKU-0036,WH-07,273
2026-09-01,SKU-0004,WH-06,121
2026-07-28,SKU-0012,WH-08,112
2026-08-04,SKU-0006,WH-05,95
